"","Location","Price","Rooms","Car.Parks","Property.Type","Land.Type","Land.Size.Sq.ft","Extra_Rooms"
"9299","Bukit Jalil",580000,2,1,"Apartment (Intermediate)","Built-up ",818,0
"9300","Bukit Jalil",880000,3,2,"Condominium","Built-up ",1335,1
"9301","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9302","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9303","Bukit Jalil",1700000,5,2,"2.5-sty Terrace/Link House","Land area ",3200,0
"9304","Bukit Jalil",580000,2,1,"Apartment","Land area ",1018,0
"9305","Bukit Jalil",580000,2,1,"Apartment","Land area ",994,0
"9306","Bukit Jalil",660000,3,2,"Condominium","Built-up ",1500,1
"9307","Bukit Jalil",610000,3,2,"Condominium (Corner)","Land area ",1404,0
"9308","Bukit Jalil",580000,4,2,"Condominium (Corner)","Built-up ",1212,0
"9309","Bukit Jalil",5500000,5,2,"Bungalow (Intermediate)","Land area ",6142,0
"9310","Bukit Jalil",630000,3,2,"Condominium (Corner)","Built-up ",1212,0
"9311","Bukit Jalil",580000,2,1,"Apartment","Land area ",818,1
"9312","Bukit Jalil",580000,2,1,"Apartment","Land area ",818,0
"9313","Bukit Jalil",630000,1,1,"Serviced Residence (Intermediate)","Land area ",721,1
"9314","Bukit Jalil",850000,2,2,"Serviced Residence (Intermediate)","Land area ",1025,0
"9315","Bukit Jalil",1e+06,3,2,"Serviced Residence (Intermediate)","Land area ",1254,1
"9316","Bukit Jalil",950000,3,2,"Serviced Residence (Intermediate)","Land area ",1170,0
"9317","Bukit Jalil",930000,4,3,"Condominium (Intermediate)","Land area ",1513,0
"9318","Bukit Jalil",930000,3,2,"Serviced Residence","Built-up ",1170,0
"9319","Bukit Jalil",1050000,3,2,"Serviced Residence (Corner)","Built-up ",1301,0
"9320","Bukit Jalil",858000,2,2,"Serviced Residence","Built-up ",1025,1
"9321","Bukit Jalil",1e+06,2,2,"Serviced Residence","Built-up ",1025,1
"9322","Bukit Jalil",630000,3,2,"Condominium","Built-up ",1232,0
"9323","Bukit Jalil",650000,1,1,"Serviced Residence","Built-up ",721,1
"9324","Bukit Jalil",630000,3,2,"Condominium (Corner)","Built-up ",1293,1
"9325","Bukit Jalil",580000,1,1,"Serviced Residence","Built-up ",721,1
"9326","Bukit Jalil",580000,1,1,"Serviced Residence","Built-up ",791,1
"9327","Bukit Jalil",580000,2,2,"Condominium","Built-up ",1212,0
"9328","Bukit Jalil",1080000,4,2,"Condominium (Corner)","Built-up ",1513,0
"9329","Bukit Jalil",1080000,4,2,"Condominium (Corner)","Built-up ",1513,0
"9330","Bukit Jalil",1080000,4,2,"Condominium (Corner)","Built-up ",1513,0
"9331","Bukit Jalil",1080000,4,2,"Condominium (Corner)","Built-up ",1513,0
"9332","Bukit Jalil",1400000,5,4,"Condominium (Corner)","Built-up ",1930,1
"9333","Bukit Jalil",1400000,5,4,"Condominium (Corner)","Built-up ",1930,1
"9334","Bukit Jalil",1400000,5,4,"Condominium (Corner)","Built-up ",1930,1
"9335","Bukit Jalil",1400000,5,4,"Condominium (Corner)","Built-up ",1930,1
"9336","Bukit Jalil",1080000,4,2,"Condominium (Corner)","Built-up ",1513,0
"9337","Bukit Jalil",1400000,5,4,"Condominium (Corner)","Built-up ",1930,1
"9338","Bukit Jalil",840000,3,2,"Condominium (Intermediate)","Land area ",1335,1
"9339","Bukit Jalil",3080000,6,2,"Semi-detached House (Intermediate)","Land area ",4050,1
"9340","Bukit Jalil",1550000,4,2,"2.5-sty Terrace/Link House (Intermediate)","Land area ",1840,1
"9341","Bukit Jalil",1750000,5,2,"2.5-sty Terrace/Link House (Intermediate)","Land area ",1840,0
"9342","Bukit Jalil",1700000,6,2,"2.5-sty Terrace/Link House (Intermediate)","Land area ",1955,1
"9343","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1231,1
"9344","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1231,1
"9345","Bukit Jalil",1520000,4,3,"Condominium","Built-up ",2021,0
"9346","Bukit Jalil",1e+06,3,2,"Serviced Residence","Built-up ",1339,0
"9347","Bukit Jalil",1590000,4,2,"Semi-detached House (Intermediate)","Land area ",3250,1
"9348","Bukit Jalil",630000,3,2,"Condominium","Built-up ",1232,0
"9349","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9350","Bukit Jalil",868000,2,2,"Serviced Residence (Intermediate)","Built-up ",1025,0
"9351","Bukit Jalil",5380000,6,2,"Bungalow","Land area ",7000,0
"9352","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9353","Bukit Jalil",580000,3,1,"Apartment (Intermediate)","Built-up ",1116,0
"9354","Bukit Jalil",1880000,4,4,"Condominium (Corner)","Built-up ",2400,1
"9355","Bukit Jalil",960000,3,2,"Condominium (Corner)","Built-up ",1440,1
"9356","Bukit Jalil",580000,2,1,"Apartment (Corner)","Built-up ",1018,1
"9357","Bukit Jalil",580000,3,1,"Apartment (Corner)","Built-up ",1018,0
"9358","Bukit Jalil",1150000,5,2,"2.5-sty Terrace/Link House (Intermediate)","Land area ",2270,1
"9359","Bukit Jalil",695000,4,2,"Apartment (Corner)","Built-up ",2000,0
"9360","Bukit Jalil",580000,3,1,"Apartment (Intermediate)","Built-up ",1000,0
"9361","Bukit Jalil",1110000,3,2,"Serviced Residence (Corner)","Built-up ",1254,0
"9362","Bukit Jalil",580000,3,1,"Apartment (Corner)","Built-up ",1018,0
"9363","Bukit Jalil",720000,3,2,"Serviced Residence (Corner)","Built-up ",969,0
"9364","Bukit Jalil",1488000,3,2,"Condominium (Corner)","Built-up ",1700,1
"9365","Bukit Jalil",580000,2,1,"Serviced Residence (Intermediate)","Built-up ",721,0
"9366","Bukit Jalil",1500000,5,2,"3-sty Terrace/Link House","Built-up ",3100,1
"9367","Bukit Jalil",1500000,4,2,"3-sty Terrace/Link House","Built-up ",2800,1
"9368","Bukit Jalil",2350000,6,2,"3-sty Terrace/Link House (Corner)","Land area ",4600,1
"9369","Bukit Jalil",980000,3,2,"Condominium","Built-up ",1513,1
"9370","Bukit Jalil",1144000,3,2,"Condominium","Built-up ",1508,0
"9371","Bukit Jalil",1300000,3,2,"Condominium","Built-up ",1700,1
"9372","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1420,1
"9373","Bukit Jalil",1350000,3,2,"Condominium","Built-up ",1420,1
"9374","Bukit Jalil",975000,3,2,"Condominium","Built-up ",1440,1
"9375","Bukit Jalil",1350000,4,2,"Condominium","Built-up ",1678,0
"9376","Bukit Jalil",650000,2,2,"Serviced Residence","Built-up ",791,0
"9377","Bukit Jalil",580000,1,1,"Serviced Residence (Intermediate)","Built-up ",721,1
"9378","Bukit Jalil",2600000,5,4,"Condominium (Intermediate)","Built-up ",4100,0
"9379","Bukit Jalil",688000,1,1,"Serviced Residence","Built-up ",721,1
"9380","Bukit Jalil",720000,2,2,"Serviced Residence (Corner)","Built-up ",909,0
"9381","Bukit Jalil",1780000,3,2,"Condominium (Corner)","Built-up ",2700,0
"9382","Bukit Jalil",2800000,4,2,"Condominium (Triplex)","Built-up ",4344,0
"9383","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Land area ",1087,0
"9384","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9385","Bukit Jalil",580000,2,1,"Apartment (Intermediate)","Built-up ",996,0
"9386","Bukit Jalil",1e+06,3,2,"Serviced Residence","Built-up ",1170,0
"9387","Bukit Jalil",2e+06,5,2,"2.5-sty Terrace/Link House (Intermediate)","Land area ",2040,0
"9388","Bukit Jalil",2380000,5,3,"3-sty Terrace/Link House (Corner)","Land area ",3272,0
"9389","Bukit Jalil",2600000,4,3,"Condominium","Built-up ",3260,0
"9390","Bukit Jalil",1050000,3,2,"Condominium","Built-up ",2100,1
"9391","Bukit Jalil",580000,3,1,"Condominium","Built-up ",1224,0
"9392","Bukit Jalil",580000,3,1,"Condominium (Intermediate)","Land area ",1224,0
"9393","Bukit Jalil",1280000,6,2,"3-sty Terrace/Link House (Intermediate)","Built-up ",3200,0
"9394","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1091,0
"9395","Bukit Jalil",580000,3,1,"Condominium (Intermediate)","Built-up ",1091,0
"9396","Bukit Jalil",2680000,6,2,"Bungalow","Land area ",9850,0
"9397","Bukit Jalil",580000,2,2,"Apartment","Built-up ",818,0
"9398","Bukit Jalil",580000,3,1,"Apartment (Intermediate)","Built-up ",952,0
"9399","Bukit Jalil",1050000,3,2,"Serviced Residence (Corner)","Built-up ",1301,0
"9400","Bukit Jalil",650000,3,2,"Condominium (Corner)","Built-up ",1404,0
"9401","Bukit Jalil",9e+05,4,3,"Condominium (Corner)","Built-up ",1513,1
"9402","Bukit Jalil",868000,6,2,"Condominium","Built-up ",2300,0
"9403","Bukit Jalil",1400000,3,2,"Serviced Residence","Built-up ",1500,0
"9404","Bukit Jalil",1250000,3,2,"Condominium","Built-up ",2150,1
"9405","Bukit Jalil",1200000,3,2,"Serviced Residence (Duplex)","Built-up ",1521,0
"9406","Bukit Jalil",1330000,5,2,"3-sty Terrace/Link House (EndLot)","Land area ",1650,1
"9407","Bukit Jalil",1280000,5,2,"3-sty Terrace/Link House (Corner)","Built-up ",3083,0
"9408","Bukit Jalil",910000,6,2,"3-sty Terrace/Link House (Intermediate)","Land area ",1720,0
"9409","Bukit Jalil",1330000,5,3,"3-sty Terrace/Link House (EndLot)","Land area ",1650,1
"9410","Bukit Jalil",1800000,5,3,"3-sty Terrace/Link House (Intermediate)","Land area ",2496,0
"9411","Bukit Jalil",1050000,3,2,"Condominium (Corner)","Built-up ",1440,1
"9412","Bukit Jalil",718000,3,3,"Condominium (EndLot)","Land area ",1212,1
"9413","Bukit Jalil",678000,4,2,"Condominium (EndLot)","Land area ",1212,0
"9414","Bukit Jalil",580000,3,2,"Condominium","Unknown",929,0
"9415","Bukit Jalil",580000,3,1,"Condominium","Built-up ",1448,1
"9416","Bukit Jalil",1550000,5,2,"3-sty Terrace/Link House","Land area ",2200,2
"9417","Bukit Jalil",680000,3,2,"Condominium","Built-up ",1325,0
"9418","Bukit Jalil",580000,3,1,"Condominium (Intermediate)","Built-up ",1224,0
"9419","Bukit Jalil",580000,3,1,"Condominium (Corner)","Built-up ",1212,0
"9420","Bukit Jalil",580000,3,1,"Apartment","Built-up ",1043,0
"9421","Bukit Jalil",580000,3,1,"Condominium","Built-up ",1448,0
"9422","Bukit Jalil",8e+05,2,1,"Serviced Residence (Intermediate)","Built-up ",1020,0
"9423","Bukit Jalil",580000,1,1,"Condominium","Unknown",929,1
"9424","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1404,0
"9425","Bukit Jalil",619000,2,2,"Serviced Residence","Built-up ",791,0
"9426","Bukit Jalil",580000,2,1,"Serviced Residence","Built-up ",721,0
"9427","Bukit Jalil",930000,3,2,"Serviced Residence (Intermediate)","Built-up ",1218,0
"9428","Bukit Jalil",580000,2,2,"Condominium","Built-up ",1212,0
"9429","Bukit Jalil",1128600,3,2,"Serviced Residence","Built-up ",1254,1
"9430","Bukit Jalil",1080000,3,2,"Serviced Residence","Built-up ",1254,1
"9431","Bukit Jalil",980000,3,2,"Serviced Residence","Built-up ",1218,0
"9432","Bukit Jalil",7e+05,2,2,"Serviced Residence","Built-up ",791,0
"9433","Bukit Jalil",950000,3,2,"Serviced Residence (Intermediate)","Built-up ",1218,0
"9434","Bukit Jalil",628000,3,2,"Condominium (Corner)","Built-up ",1404,0
"9435","Bukit Jalil",580000,3,1,"Condominium (Intermediate)","Built-up ",1224,0
"9436","Bukit Jalil",580000,1,1,"Apartment","Built-up ",818,1
"9437","Bukit Jalil",870000,4,2,"Condominium","Built-up ",1300,0
"9438","Bukit Jalil",580000,2,1,"Apartment (Corner)","Built-up ",881,0
"9439","Bukit Jalil",580000,3,1,"Apartment","Built-up ",1044,0
"9440","Bukit Jalil",580000,3,1,"Apartment (Intermediate)","Built-up ",1044,0
"9441","Bukit Jalil",580000,2,2,"Serviced Residence (Intermediate)","Built-up ",721,0
"9442","Bukit Jalil",650000,3,2,"Condominium (Intermediate)","Built-up ",1232,0
"9443","Bukit Jalil",755000,4,2,"Condominium (Intermediate)","Built-up ",2238,0
"9444","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Unknown",929,1
"9445","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1212,1
"9446","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1212,0
"9447","Bukit Jalil",580000,3,1,"2-sty Terrace/Link House","Land area ",1400,0
"9448","Bukit Jalil",580000,3,2,"Condominium (Corner)","Built-up ",1212,0
"9449","Bukit Jalil",660000,3,2,"Condominium","Built-up ",1236,0
"9450","Bukit Jalil",670000,3,1,"Condominium (Intermediate)","Built-up ",1200,1
"9451","Bukit Jalil",1320000,4,2,"3-sty Terrace/Link House (Intermediate)","Land area ",1584,1
"9452","Bukit Jalil",580000,4,2,"Condominium","Built-up ",1513,1
"9453","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1212,0
"9454","Bukit Jalil",750000,4,2,"Condominium","Built-up ",1292,0
"9455","Bukit Jalil",1e+06,3,2,"Condominium","Built-up ",1440,1
"9456","Bukit Jalil",580000,3,2,"Condominium (Corner)","Land area ",1404,1
"9457","Bukit Jalil",3600000,7,2,"Semi-detached House","Land area ",4200,0
"9458","Bukit Jalil",580000,3,2,"Serviced Residence","Built-up ",2150,1
"9459","Bukit Jalil",580000,3,2,"Condominium (Corner)","Built-up ",1879,1
"9460","Bukit Jalil",1100000,2,2,"Serviced Residence","Built-up ",1254,1
"9461","Bukit Jalil",6e+05,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9462","Bukit Jalil",690000,3,2,"Condominium (Intermediate)","Built-up ",1454,1
"9463","Bukit Jalil",580000,1,1,"Serviced Residence","Built-up ",721,1
"9464","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9465","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9466","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9467","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9468","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Unknown",929,0
"9469","Bukit Jalil",2580000,4,3,"Condominium (Corner)","Built-up ",3260,0
"9470","Bukit Jalil",580000,1,1,"Condominium (Intermediate)","Built-up ",1087,1
"9471","Bukit Jalil",638000,3,2,"Condominium (Intermediate)","Built-up ",1267,0
"9472","Bukit Jalil",630000,4,3,"Condominium (Corner)","Built-up ",1212,0
"9473","Bukit Jalil",910000,4,2,"Condominium (Corner)","Built-up ",1513,1
"9474","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9475","Bukit Jalil",580000,3,1,"Apartment","Built-up ",850,0
"9476","Bukit Jalil",860000,3,2,"Condominium (Intermediate)","Land area ",1335,1
"9477","Bukit Jalil",580000,2,1,"Apartment (Corner)","Built-up ",1008,1
"9478","Bukit Jalil",580000,2,1,"Apartment (Corner)","Built-up ",1008,0
"9479","Bukit Jalil",580000,3,1,"Apartment","Built-up ",1116,0
"9480","Bukit Jalil",580000,3,2,"Apartment","Built-up ",996,0
"9481","Bukit Jalil",850000,2,2,"Serviced Residence (Intermediate)","Built-up ",1025,0
"9482","Bukit Jalil",1580000,4,3,"Condominium (Intermediate)","Built-up ",1878,0
"9483","Bukit Jalil",3500000,5,2,"Semi-detached House (Intermediate)","Land area ",5500,2
"9484","Bukit Jalil",2350000,6,2,"3-sty Terrace/Link House (EndLot)","Land area ",3541,1
"9485","Bukit Jalil",1750000,5,2,"2.5-sty Terrace/Link House","Land area ",2160,0
"9486","Bukit Jalil",1330000,6,2,"3-sty Terrace/Link House (EndLot)","Built-up ",3600,0
"9487","Bukit Jalil",630000,3,2,"Condominium (Intermediate)","Built-up ",1234,0
"9488","Bukit Jalil",840000,3,2,"Condominium (Intermediate)","Built-up ",1338,1
"9489","Bukit Jalil",580000,3,1,"Condominium (Intermediate)","Built-up ",1465,1
"9490","Bukit Jalil",580000,3,1,"Condominium","Built-up ",1212,0
"9491","Bukit Jalil",685000,4,2,"Condominium","Built-up ",1457,0
"9492","Bukit Jalil",4200000,5,2,"Bungalow","Land area ",7866,1
"9493","Bukit Jalil",580000,3,2,"Condominium (Corner)","Built-up ",1212,1
"9494","Bukit Jalil",580000,3,2,"Condominium (Corner)","Built-up ",1212,1
"9495","Bukit Jalil",580000,2,1,"Apartment","Built-up ",818,0
"9496","Bukit Jalil",580000,2,1,"Apartment","Unknown",929,0
"9497","Bukit Jalil",580000,3,1,"Apartment","Built-up ",878,0
"9498","Bukit Jalil",1400000,3,3,"Condominium","Built-up ",1878,1
"9499","Bukit Jalil",580000,2,1,"Apartment (Intermediate)","Built-up ",7750,0
"9500","Bukit Jalil",650000,3,2,"Condominium (Corner)","Land area ",1454,1
"9501","Bukit Jalil",580000,3,1,"Condominium (Intermediate)","Built-up ",1224,0
"9502","Bukit Jalil",715000,3,3,"Condominium (Corner)","Land area ",1212,1
"9503","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1212,0
"9504","Bukit Jalil",580000,3,1,"Condominium","Built-up ",1212,0
"9505","Bukit Jalil",1280000,5,2,"3-sty Terrace/Link House (Intermediate)","Land area ",1720,1
"9506","Bukit Jalil",580000,2,1,"Apartment","Built-up ",878,1
"9507","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1230,0
"9508","Bukit Jalil",1900000,4,2,"3-sty Terrace/Link House","Land area ",1840,0
"9509","Bukit Jalil",1590000,4,2,"3-sty Terrace/Link House","Land area ",2380,1
"9510","Bukit Jalil",1050000,4,4,"Condominium (Corner)","Built-up ",1772,1
"9511","Bukit Jalil",1250000,5,4,"Condominium (Corner)","Built-up ",1930,1
"9512","Bukit Jalil",1900000,5,2,"3-sty Terrace/Link House","Land area ",2040,0
"9513","Bukit Jalil",580000,4,1,"Condominium (Intermediate)","Built-up ",1087,0
"9514","Bukit Jalil",1630000,3,3,"Condominium","Built-up ",1878,1
"9515","Bukit Jalil",8e+05,3,2,"Condominium","Built-up ",1335,1
"9516","Bukit Jalil",950000,3,2,"Condominium","Built-up ",1508,1
"9517","Bukit Jalil",580000,3,2,"Condominium (Intermediate)","Built-up ",1087,0
"9518","Bukit Jalil",690000,3,2,"Condominium (EndLot)","Built-up ",1454,1
"9519","Bukit Jalil",580000,3,1,"Apartment (Intermediate)","Built-up ",1045,0
"9520","Bukit Jalil",620000,3,2,"Condominium (Intermediate)","Built-up ",1454,0
"9521","Bukit Jalil",620000,3,2,"Condominium (Intermediate)","Built-up ",1232,0
"9522","Bukit Jalil",740000,3,3,"Condominium (Corner)","Built-up ",1212,0
"9523","Bukit Jalil",750000,3,3,"Condominium (Intermediate)","Built-up ",1328,0
"9524","Bukit Jalil",980000,4,2,"Condominium (Intermediate)","Built-up ",1513,0
"9525","Bukit Jalil",580000,1,1,"Condominium (Intermediate)","Built-up ",1087,1
"9526","Bukit Jalil",4660000,6,3,"Bungalow (Intermediate)","Land area ",5798,1
"9527","Bukit Jalil",580000,3,1,"Apartment (Intermediate)","Built-up ",935,0
"9528","Bukit Jalil",580000,3,1,"Condominium (Corner)","Built-up ",1465,1
"9529","Bukit Jalil",580000,2,2,"Condominium (EndLot)","Built-up ",1212,1
"9530","Bukit Jalil",580000,2,1,"Apartment (Intermediate)","Built-up ",813,0
"9531","Bukit Jalil",580000,2,1,"Apartment (Intermediate)","Built-up ",816,1
"9532","Bukit Jalil",670000,3,1,"Serviced Residence (Intermediate)","Unknown",1074,0
"9533","Bukit Jalil",580000,3,3,"Condominium","Built-up ",1212,0
"9534","Bukit Jalil",1400000,3,3,"Condominium","Built-up ",1878,1
"9535","Bukit Jalil",9e+05,4,2,"Condominium (Corner)","Built-up ",1513,1
"9536","Bukit Jalil",1050000,4,2,"Condominium","Built-up ",1513,1
"9537","Bukit Jalil",780000,3,2,"Serviced Residence","Built-up ",969,0
"9538","Bukit Jalil",580000,4,2,"Condominium","Unknown",929,0
"9539","Bukit Jalil",680000,3,2,"Condominium (Intermediate)","Built-up ",1454,1
"9540","Bukit Jalil",629999,3,2,"Condominium (Intermediate)","Land area ",1232,0
"9541","Bukit Jalil",580000,3,1,"Condominium (Intermediate)","Built-up ",1091,0
"9542","Bukit Jalil",950000,4,3,"Condominium (Intermediate)","Built-up ",1513,1
"9543","Bukit Jalil",580000,2,1,"Apartment","Built-up ",1018,0
"9544","Bukit Jalil",580000,2,1,"Apartment (Corner)","Built-up ",1018,1
"9545","Bukit Jalil",580000,2,1,"Apartment (Corner)","Built-up ",1018,0
"9546","Bukit Jalil",2380000,6,4,"2.5-sty Terrace/Link House (Corner)","Land area ",3200,1
"9547","Bukit Jalil",580000,3,2,"Condominium","Unknown",929,0
"9548","Bukit Jalil",580000,3,1,"Apartment","Built-up ",818,0
"9549","Bukit Jalil",2199999,6,4,"3-sty Terrace/Link House (Corner)","Land area ",2160,0
"9550","Bukit Jalil",1150000,3,2,"Condominium","Built-up ",1440,1
"9551","Bukit Jalil",3680000,9,2,"3-sty Terrace/Link House","Land area ",5400,0
"9552","Bukit Jalil",580000,3,2,"Condominium (Corner)","Built-up ",1212,0
"9553","Bukit Jalil",630000,1,1,"Serviced Residence","Built-up ",721,1
"9554","Bukit Jalil",580000,2,2,"Apartment (Corner)","Built-up ",1008,0
"9555","Bukit Jalil",1350000,3,2,"Condominium","Built-up ",2160,0
"9556","Bukit Jalil",850000,2,2,"Serviced Residence","Built-up ",1025,1
"9557","Bukit Jalil",580000,2,1,"Apartment (Intermediate)","Built-up ",813,0
"9558","Bukit Jalil",770000,2,1,"Serviced Residence (Intermediate)","Built-up ",920,0
"9559","Bukit Jalil",980000,3,2,"Condominium","Built-up ",1335,0
"9560","Bukit Jalil",950000,3,2,"Condominium","Built-up ",1335,1
"9561","Bukit Jalil",580000,3,1,"Apartment (Intermediate)","Built-up ",1098,0
"9562","Bukit Jalil",580000,1,1,"Serviced Residence (Intermediate)","Built-up ",721,1
"9563","Bukit Jalil",580000,3,2,"Condominium","Unknown",929,0
"9564","Bukit Jalil",830000,2,2,"Serviced Residence","Built-up ",1025,1
"9565","Bukit Jalil",1022000,2,2,"Serviced Residence","Built-up ",1254,0
"9566","Bukit Jalil",950000,4,2,"Condominium","Built-up ",1513,1
"9567","Bukit Jalil",580000,3,2,"Serviced Residence","Built-up ",1254,0
"9568","Bukit Jalil",580000,3,2,"Condominium","Built-up ",1212,0
"9569","Bukit Jalil",9e+05,2,2,"Serviced Residence","Built-up ",1027,0
